rt	trial_type	trial_index	trial_index_global	time_elapsed	subject	condition	problems	moveNum	src	category	imageName	init_locationsX	init_locationsY	movesX	movesY	dropTime	dropCorrect	dropPosition	final_locationsX	final_locationsY	problem_type	responseL	responseR
22355	test-sort	0	6	240620	p111472	passive	pbp28	4	lib/images/pbp28/test/pbp28_4-1.jpg	left	pbp28_4-1.jpg	590	306	191.5	556	10996	1	left	191.5	556	pbp28	These will roll.	These will not roll.
22355	test-sort	0	6	240620	p111472	passive	pbp28	5	lib/images/pbp28/test/pbp28_5-4.jpg	right	pbp28_5-4.jpg	590	306	988.5	556	12762	1	right	988.5	556	pbp28	These will roll.	These will not roll.
22355	test-sort	0	6	240620	p111472	passive	pbp28	6	lib/images/pbp28/test/pbp28_5-1.jpg	left	pbp28_5-1.jpg	590	306	191.5	556	14428	1	left	191.5	556	pbp28	These will roll.	These will not roll.
22355	test-sort	0	6	240620	p111472	passive	pbp28	7	lib/images/pbp28/test/pbp28_4-3.jpg	right	pbp28_4-3.jpg	590	306	988.5	556	16344	1	right	988.5	556	pbp28	These will roll.	These will not roll.
22355	test-sort	0	6	240620	p111472	passive	pbp28	8	lib/images/pbp28/test/pbp28_4-4.jpg	right	pbp28_4-4.jpg	590	306	988.5	556	18353	1	right	988.5	556	pbp28	These will roll.	These will not roll.
18922	survey-text-leftRight	0	7	261552	p111472	passive	pbp28	NA				NA	NA	NA	NA	NA	NA		NA	NA		These will roll.	These will not roll.
62039	passive-sort	0	1	190923	p116140	passive	pbp19	1	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	535	345	135	253	19127	0	left	942	241	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190923	p116140	passive	pbp19	2	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	535	345	942	241	21192	1	right	942	241	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190924	p116140	passive	pbp19	3	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	645	235	125	241	30509	1	left	125	241	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190924	p116140	passive	pbp19	4	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	755	345	237	241	33098	1	left	237	241	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190924	p116140	passive	pbp19	5	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	755	455	1079	272	35142	0	right	237	348	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190924	p116140	passive	pbp19	6	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	755	455	237	348	37201	1	left	237	348	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190924	p116140	passive	pbp19	7	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	645	345	1054	241	44042	1	right	1054	241	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190924	p116140	passive	pbp19	8	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	425	345	942	348	46346	1	right	942	348	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190925	p116140	passive	pbp19	9	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	755	235	1054	348	48928	1	right	1054	348	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190925	p116140	passive	pbp19	10	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	645	455	125	348	50772	1	left	125	348	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190925	p116140	passive	pbp19	11	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	455	125	455	53016	1	left	125	455	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190925	p116140	passive	pbp19	12	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	425	235	237	455	55196	1	left	237	455	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190926	p116140	passive	pbp19	13	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	535	235	942	455	56662	1	right	942	455	pbp34	Object will fall	Object will stay on ground
62039	passive-sort	0	1	190926	p116140	passive	pbp19	14	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	535	455	1054	455	59029	1	right	1054	455	pbp34	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269110	p116140	passive	pbp19	1	lib/images/pbp19/problem/pbp19_1-3.jpg	right	pbp19_1-3.jpg	755	345	1054	241	8139	1	right	1054	241	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	2	lib/images/pbp19/problem/pbp19_3-3.jpg	right	pbp19_3-3.jpg	535	345	161	251	14805	0	left	1054	348	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	3	lib/images/pbp19/problem/pbp19_3-3.jpg	right	pbp19_3-3.jpg	535	345	1054	348	16374	1	right	1054	348	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	4	lib/images/pbp19/problem/pbp19_2-3.jpg	right	pbp19_2-3.jpg	535	455	152	275	18194	0	left	942	241	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	5	lib/images/pbp19/problem/pbp19_2-3.jpg	right	pbp19_2-3.jpg	535	455	942	241	20187	1	right	942	241	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	6	lib/images/pbp19/problem/pbp19_1-2.jpg	left	pbp19_1-2.jpg	755	235	930	363	26026	0	right	125	241	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	7	lib/images/pbp19/problem/pbp19_1-2.jpg	left	pbp19_1-2.jpg	755	235	125	241	27846	1	left	125	241	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	8	lib/images/pbp19/problem/pbp19_1-4.jpg	right	pbp19_1-4.jpg	755	455	942	348	34601	1	right	942	348	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	9	lib/images/pbp19/problem/pbp19_3-2.jpg	left	pbp19_3-2.jpg	425	345	928	487	36860	0	right	237	241	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269111	p116140	passive	pbp19	10	lib/images/pbp19/problem/pbp19_3-2.jpg	left	pbp19_3-2.jpg	425	345	237	241	38644	1	left	237	241	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269112	p116140	passive	pbp19	11	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	645	345	258	351	44498	0	left	942	455	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269112	p116140	passive	pbp19	12	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	645	345	942	455	45976	1	right	942	455	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269112	p116140	passive	pbp19	13	lib/images/pbp19/problem/pbp19_3-1.jpg	left	pbp19_3-1.jpg	645	455	237	348	48118	1	left	237	348	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269112	p116140	passive	pbp19	14	lib/images/pbp19/problem/pbp19_1-1.jpg	left	pbp19_1-1.jpg	425	455	1058	453	51128	0	right	125	348	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269112	p116140	passive	pbp19	15	lib/images/pbp19/problem/pbp19_1-1.jpg	left	pbp19_1-1.jpg	425	455	125	348	52554	1	left	125	348	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269112	p116140	passive	pbp19	16	lib/images/pbp19/problem/pbp19_2-2.jpg	left	pbp19_2-2.jpg	535	235	1073	451	55869	0	right	125	455	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269112	p116140	passive	pbp19	17	lib/images/pbp19/problem/pbp19_2-2.jpg	left	pbp19_2-2.jpg	535	235	125	455	57531	1	left	125	455	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269113	p116140	passive	pbp19	18	lib/images/pbp19/problem/pbp19_3-4.jpg	right	pbp19_3-4.jpg	645	235	1054	455	59120	1	right	1054	455	pbp19	Object will fall	Object will stay on ground
63519	passive-sort	0	3	269113	p116140	passive	pbp19	19	lib/images/pbp19/problem/pbp19_2-1.jpg	left	pbp19_2-1.jpg	425	235	237	455	60509	1	left	237	455	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325623	p116140	passive	pbp19	1	lib/images/pbp19/test/pbp19_4-1.jpg	left	pbp19_4-1.jpg	590	307.6000061	191.5	557.5999756	17189	1	left	191.5	557.5999756	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325623	p116140	passive	pbp19	2	lib/images/pbp19/test/pbp19_4-4.jpg	right	pbp19_4-4.jpg	590	307.6000061	191.5	557.5999756	19818	0	left	191.5	557.5999756	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325623	p116140	passive	pbp19	3	lib/images/pbp19/test/pbp19_5-1.jpg	left	pbp19_5-1.jpg	590	307.6000061	191.5	557.5999756	22832	1	left	191.5	557.5999756	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325623	p116140	passive	pbp19	4	lib/images/pbp19/test/pbp19_5-3.jpg	right	pbp19_5-3.jpg	590	307.6000061	988.5	557.5999756	25274	1	right	988.5	557.5999756	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325624	p116140	passive	pbp19	5	lib/images/pbp19/test/pbp19_5-2.jpg	left	pbp19_5-2.jpg	590	307.6000061	191.5	557.5999756	27483	1	left	191.5	557.5999756	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325624	p116140	passive	pbp19	6	lib/images/pbp19/test/pbp19_5-4.jpg	right	pbp19_5-4.jpg	590	307.6000061	988.5	557.5999756	30525	1	right	988.5	557.5999756	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325624	p116140	passive	pbp19	7	lib/images/pbp19/test/pbp19_4-2.jpg	left	pbp19_4-2.jpg	590	307.6000061	191.5	557.5999756	32422	1	left	191.5	557.5999756	pbp19	Object will fall	Object will stay on ground
38232	test-sort	0	6	325624	p116140	passive	pbp19	8	lib/images/pbp19/test/pbp19_4-3.jpg	right	pbp19_4-3.jpg	590	307.6000061	988.5	557.5999756	34230	1	right	988.5	557.5999756	pbp19	Object will fall	Object will stay on ground
21128	survey-text-leftRight	0	7	348795	p116140	passive	pbp19	NA				NA	NA	NA	NA	NA	NA		NA	NA		Object will fall	Object will stay on ground
32339	active-sort	0	1	119238	p118034	active	pbp11b	1	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	235	125	241	6701	1	left	125	241	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	2	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	645	235	237	241	8258	1	left	237	241	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	3	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	755	235	125	348	10249	1	left	125	348	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	4	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	425	345	237	348	12480	1	left	237	348	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	5	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	345	125	455	13815	1	left	125	455	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	6	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	535	235	269	439	18671	0	left	942	241	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	7	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	645	455	237	455	21995	1	left	237	455	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	8	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	535	235	942	241	23451	1	right	942	241	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	9	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	645	345	1054	241	24430	1	right	1054	241	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	10	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	345	942	348	25190	1	right	942	348	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	11	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	755	455	942	455	25871	1	right	942	455	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	12	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	535	455	1054	348	26662	1	right	1054	348	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
32339	active-sort	0	1	119239	p118034	active	pbp11b	13	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	425	455	1054	455	29336	1	right	1054	455	pbp34	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241189	p118034	active	pbp11b	1	lib/images/pbp11b/problem/pbp11b_1-3.jpg	right	pbp11b_1-3.jpg	425	235	942	241	60503	1	right	942	241	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241189	p118034	active	pbp11b	2	lib/images/pbp11b/problem/pbp11b_2-4.jpg	right	pbp11b_2-4.jpg	645	235	1054	241	64015	1	right	1054	241	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241189	p118034	active	pbp11b	3	lib/images/pbp11b/problem/pbp11b_1-2.jpg	left	pbp11b_1-2.jpg	425	345	914	351	78049	0	right	125	241	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241189	p118034	active	pbp11b	4	lib/images/pbp11b/problem/pbp11b_1-2.jpg	left	pbp11b_1-2.jpg	425	345	125	241	81545	1	left	125	241	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241189	p118034	active	pbp11b	5	lib/images/pbp11b/problem/pbp11b_3-1.jpg	left	pbp11b_3-1.jpg	645	345	237	241	89089	1	left	237	241	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	6	lib/images/pbp11b/problem/pbp11b_3-2.jpg	left	pbp11b_3-2.jpg	645	455	125	348	90817	1	left	125	348	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	7	lib/images/pbp11b/problem/pbp11b_2-2.jpg	left	pbp11b_2-2.jpg	755	235	237	348	93002	1	left	237	348	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	8	lib/images/pbp11b/problem/pbp11b_3-4.jpg	right	pbp11b_3-4.jpg	535	235	942	348	94588	1	right	942	348	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	9	lib/images/pbp11b/problem/pbp11b_1-1.jpg	left	pbp11b_1-1.jpg	755	345	1031	357	95779	0	right	237	455	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	10	lib/images/pbp11b/problem/pbp11b_3-3.jpg	right	pbp11b_3-3.jpg	535	455	1054	348	99588	1	right	1054	348	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	11	lib/images/pbp11b/problem/pbp11b_2-3.jpg	right	pbp11b_2-3.jpg	535	345	942	455	101052	1	right	942	455	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	12	lib/images/pbp11b/problem/pbp11b_1-1.jpg	left	pbp11b_1-1.jpg	755	345	237	455	102107	1	left	237	455	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	13	lib/images/pbp11b/problem/pbp11b_1-4.jpg	right	pbp11b_1-4.jpg	425	455	1054	455	104605	1	right	1054	455	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
108702	active-sort	0	3	241190	p118034	active	pbp11b	14	lib/images/pbp11b/problem/pbp11b_2-1.jpg	left	pbp11b_2-1.jpg	755	455	125	455	105700	1	left	125	455	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321768	p118034	active	pbp11b	1	lib/images/pbp11b/test/pbp11b_5-2.jpg	left	pbp11b_5-2.jpg	590	306	191.5	556	6113	1	left	191.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321769	p118034	active	pbp11b	2	lib/images/pbp11b/test/pbp11b_5-1.jpg	left	pbp11b_5-1.jpg	590	306	191.5	556	9466	1	left	191.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321769	p118034	active	pbp11b	3	lib/images/pbp11b/test/pbp11b_4-1.jpg	left	pbp11b_4-1.jpg	590	306	191.5	556	12177	1	left	191.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321769	p118034	active	pbp11b	4	lib/images/pbp11b/test/pbp11b_4-3.jpg	right	pbp11b_4-3.jpg	590	306	988.5	556	14218	1	right	988.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321769	p118034	active	pbp11b	5	lib/images/pbp11b/test/pbp11b_5-3.jpg	right	pbp11b_5-3.jpg	590	306	988.5	556	18627	1	right	988.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321769	p118034	active	pbp11b	6	lib/images/pbp11b/test/pbp11b_5-4.jpg	right	pbp11b_5-4.jpg	590	306	191.5	556	43703	0	left	191.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321769	p118034	active	pbp11b	7	lib/images/pbp11b/test/pbp11b_4-4.jpg	right	pbp11b_4-4.jpg	590	306	988.5	556	45833	1	right	988.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
52050	test-sort	0	6	321769	p118034	active	pbp11b	8	lib/images/pbp11b/test/pbp11b_4-2.jpg	left	pbp11b_4-2.jpg	590	306	191.5	556	48049	1	left	191.5	556	pbp11b	The objects were either touching each other or very close to each other	The objects were relatively far away from each other
54547	survey-text-leftRight	0	7	378325	p118034	active	pbp11b	NA				NA	NA	NA	NA	NA	NA		NA	NA		The objects were either touching each other or very close to each other	The objects were relatively far away from each other
44948	passive-sort	0	1	169656	p118896	passive	pbp04	1	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	645	235	942	241	10706	1	right	942	241	pbp34	All shapes are squares	All shapes are circles
44948	passive-sort	0	1	169656	p118896	passive	pbp04	2	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	755	235	237	241	15764	1	left	237	241	pbp34	All shapes are squares	All shapes are circles
44948	passive-sort	0	1	169656	p118896	passive	pbp04	3	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	645	345	237	348	18531	1	left	237	348	pbp34	All shapes are squares	All shapes are circles
44948	passive-sort	0	1	169656	p118896	passive	pbp04	4	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	235	125	241	20300	1	left	125	241	pbp34	All shapes are squares	All shapes are circles
44948	passive-sort	0	1	169656	p118896	passive	pbp04	5	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	425	455	125	348	23586	1	left	125	348	pbp34	All shapes are squares	All shapes are circles
44948	passive-sort	0	1	169657	p118896	passive	pbp04	6	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	755	455	237	455	26092	1	left	237	455	pbp34	All shapes are squares	All shapes are circles
