ResponseID,StartDate,EndDate,Finished,Example,Strategy,Age,Sex,Lang,Lang_TEXT,Education,DO.BR.FL_3,DO.BL.Test1,DO.BL.Test2,DO.BL.Test3,DO.BL.Test4,trialID,response,test,promptStim,surfaceStim,shapeStim,targetLocation,surface,shape,species,surfaceMatchDirection,trialNumber,isShape,isSurface,surfaceMatch,surfaceMatchRev,surfaceMatchContentW,surfaceMatchContentWRev,surfaceMatchContentWBe,surfaceMatchContentWBeRev,shapeMatch,shapeMatchRev,shapeMatchContentW,shapeMatchContentWRev,shapeMatchContentWBe,shapeMatchContentWBeRev,surfaceToShapeName,surfaceToShapeNameContent,surfaceToShapeNameContentBe,matchNameability,matchNameabilityContentW,matchNameabilityContentWBe,surfaceMatchRevZ,shapeMatchRevZ,surfaceMatchContentWRevZ,shapeMatchContentWRevZ,surfaceMatchContentWBeRevZ,shapeMatchContentWBeRevZ,matchNameabilityZ,matchNameabilityContentWZ,matchNameabilityContentWBeZ,surfaceMatchInd,surfaceMatchIndRev,surfaceMatchIndCW,surfaceMatchIndCWRev,surfaceMatchIndCWB,surfaceMatchIndCWBRev,shapeMatchInd,shapeMatchIndRev,shapeMatchIndCW,shapeMatchIndCWRev,shapeMatchIndCWB,shapeMatchIndCWBRev,surfaceMatchIndRevZ,shapeMatchIndRevZ,surfaceMatchIndCWRevZ,shapeMatchIndCWRevZ,surfaceMatchIndCWBRevZ,shapeMatchIndCWBRevZ,matchNameabilityIndZ,matchNameabilityIndCWZ,matchNameabilityIndCWBZ,surfaceToShapeNameIndZ,surfaceMatchIndLen,surfaceMatchIndLenCW,surfaceMatchIndLenCWB,shapeMatchIndLen,shapeMatchIndLenCW,shapeMatchIndLenCWB,surfaceToShapeMatchIndLen,surfaceToShapeMatchIndLenCW,surfaceToShapeMatchIndLenCWB
R_11ZMFEJS7XFTj8x,1/13/16 14:34,1/13/16 14:35,1,1,I looked at the general shape,26,1,1,,5,Test4|Test1|Test3|Test2,1/2/02,2/1/02,3/2/01,4/2/02,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,left,2,1,2,1to2,4,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_1nZOoowRMsrNyFW,1/13/16 14:35,1/13/16 14:37,1,1,I just answered how I viewed the pictures and which ones seemed more similar. I looked at the similarities in the overall shape.,42,1,1,,5,Test1|Test2|Test3|Test4,1/2/02,2/1/02,3/2/01,4/1/01,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,left,2,1,2,1to2,2,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_9GEs2FFcPVWxQSR,1/13/16 14:48,1/13/16 14:49,1,1,No strategy,25,1,1,,4,Test4|Test3|Test1|Test2,1/1/02,2/1/02,3/1/02,4/1/01,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,right,2,1,2,1to2,4,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_3O1gkYBIcyAPJIR,1/13/16 14:49,1/13/16 14:50,1,1,no,24,1,1,,3,Test3|Test4|Test2|Test1,1/2/02,2/1/02,3/2/01,4/2/02,X2.1.2,2,Test2,2.1.2,2.2.2,2.1.1,right,2,1,2,1to2,3,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_SD9VlsX87Wpzd0B,1/13/16 14:51,1/13/16 14:52,1,1,Whichever picture struck me as the most similiar,36,1,1,,2,Test3|Test4|Test2|Test1,1/1/02,2/1/02,3/1/02,4/1/02,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,left,2,1,2,1to2,3,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_2ttiYzr7NJ4ZHOA,1/13/16 14:52,1/13/16 14:54,1,1,I went with shape of the picture rather than style drawn,29,1,1,,3,Test1|Test3|Test4|Test2,1/1/01,2/1/02,3/2/01,4/2/02,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,left,2,1,2,1to2,4,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_1Lng9lDDq7JV1Ub,1/13/16 14:55,1/13/16 14:56,1,1,I looked at the lines creating the figure and the shape ,48,2,1,,5,Test2|Test3|Test1|Test4,1/1/01,2/1/02,3/2/01,4/1/01,X2.1.2,2,Test2,2.1.2,2.2.2,2.1.1,left,2,1,2,1to2,1,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_3Poan9R4hkK8MXz,1/13/16 15:01,1/13/16 15:03,1,1,just first impression,23,1,1,,2,Test2|Test4|Test1|Test3,1/1/01,2/1/02,3/1/02,4/2/01,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,left,2,1,2,1to2,1,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_3m4dHuLrLbRD2B3,1/13/16 15:03,1/13/16 15:05,1,1,I just chose the picture that best matched the shape of the original.  I had some second thoughts when the outline itself was dissimilar but in the end I just went with the shapes.,52,1,1,,3,Test3|Test4|Test2|Test1,1/2/01,2/1/02,3/1/02,4/2/01,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,right,2,1,2,1to2,3,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_2AYEHJjgq4GnvdR,1/13/16 15:10,1/13/16 15:11,1,1,Went with gut response,27,2,1,,3,Test2|Test3|Test1|Test4,1/2/02,2/1/02,3/1/01,4/1/01,X2.1.2,2,Test2,2.1.2,2.2.2,2.1.1,right,2,1,2,1to2,1,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_2OJ4CKprnPZATlb,1/13/16 15:18,1/13/16 15:19,1,1,shapes,29,1,1,,6,Test4|Test3|Test1|Test2,1/1/02,2/1/02,3/1/01,4/2/02,X2.1.2,1,Test2,2.1.2,2.2.2,2.1.1,left,2,1,2,1to2,4,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_1OpD7dUjEM5f6Hv,1/13/16 15:18,1/13/16 15:22,1,1,"I just went with gut, trying to put as little thought into it as possible.",35,1,1,,4,Test2|Test4|Test1|Test3,1/1/02,2/1/02,3/1/02,4/1/02,X2.1.2,2,Test2,2.1.2,2.2.2,2.1.1,right,2,1,2,1to2,1,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
R_4YP6dnnMkwkH79v,1/13/16 14:35,1/13/16 14:36,1,1,"No, all of the questions seemed obvious. ",27,1,1,,3,Test4|Test1|Test3|Test2,1/2/02,2/2/01,3/2/02,4/1/02,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_UEMKeCSGsbVEw3D,1/13/16 14:37,1/13/16 14:38,1,1,The outside shape of the figures,21,1,1,,3,Test4|Test1|Test2|Test3,1/1/01,2/2/01,3/1/01,4/2/02,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,right,1,2,2,2to1,3,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_1Cq0q1vyYOoZsGC,1/13/16 14:48,1/13/16 14:48,1,1,I didn't have a strategy.,21,2,1,,3,Test4|Test1|Test3|Test2,1/2/01,2/2/01,3/2/02,4/1/02,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_23fAdGimB1oYZZA,1/13/16 14:49,1/13/16 14:50,1,1,I made my choices instinctively ,33,1,1,,6,Test1|Test4|Test3|Test2,1/2/01,2/2/01,3/2/02,4/2/01,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,right,1,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_3HOnCgefTq4tCyM,1/13/16 14:51,1/13/16 14:51,1,1,based on feel,30,1,1,,3,Test1|Test2|Test3|Test4,1/1/01,2/2/01,3/2/02,4/2/02,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,2,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_1gdQP7Qg6GLnr8s,1/13/16 14:54,1/13/16 14:55,1,1,I looked at the overall shape of the main object and picked the one most similar in that regard.,51,2,1,,6,Test3|Test2|Test4|Test1,1/1/02,2/2/01,3/2/02,4/2/01,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,2,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_6Jeqoymy2O3G1K9,1/13/16 14:54,1/13/16 14:57,1,1,"Usually overall shape, but at times the form of the edge (smooth or serrated) was a defining factor.",62,1,1,,5,Test3|Test1|Test2|Test4,1/1/02,2/2/01,3/2/02,4/1/01,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,3,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_3DeiBCJu9hwFxb3,1/13/16 14:59,1/13/16 15:00,1,1,Shape,29,1,1,,5,Test4|Test2|Test3|Test1,1/2/02,2/2/01,3/2/02,4/2/02,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,2,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_2YPxbUyHPVXUFyW,1/13/16 15:05,1/13/16 15:06,1,1,whatever shapes were similar,25,3,1,,3,Test2|Test4|Test3|Test1,1/2/01,2/2/01,3/2/01,4/1/01,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,right,1,2,2,2to1,1,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_1jHOWZf0niKU4VE,1/13/16 15:11,1/13/16 15:12,1,1,I just looked at the overall design and went based on that.,26,1,1,,5,Test4|Test1|Test3|Test2,1/1/01,2/2/01,3/2/01,4/1/01,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,right,1,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_CknU93esODoLGRH,1/13/16 15:17,1/13/16 15:18,1,1,Similar shapes,28,1,1,,5,Test1|Test3|Test4|Test2,1/2/02,2/2/01,3/1/02,4/2/02,X2.2.1,2,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,4,0,1,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_12xU6PPZpEI39rZ,1/13/16 15:36,1/13/16 15:37,1,1,Looking at the overall shape and less about the individual lines of the image,23,1,1,,5,Test2|Test4|Test3|Test1,1/2/02,2/2/01,3/2/01,4/2/01,X2.2.1,1,Test2,2.2.1,2.1.1,2.2.2,left,1,2,2,2to1,1,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.430558458,1.4898267,1.551782743,0.270433015,0.250114409,0.256338176,0.420550127,-0.135280622,0.405608837,-0.337566554,0.527198973,-0.413261188,0.142634753,0.034021142,0.056968892,0.672413793,0.327586207,0.666666667,0.333333333,0.653061224,0.346938776,0.785714286,0.214285714,0.78,0.22,0.78,0.22,0.399225342,-0.258894081,0.744395959,-0.061068447,0.824853158,-0.138429259,0.07016563,0.341663756,0.343211949,0.658119423,2.9,2.55,2.45,2.8,2.5,2.5,1.035714286,1.02,0.98
R_25yCkIWx9Zj2llt,1/13/16 14:34,1/13/16 14:36,1,1,"Yes, by seeing the shape I decided. ",32,2,2,Telugu ,5,Test3|Test1|Test2|Test4,1/2/01,2/1/01,3/1/01,4/1/01,X3.1.1,1,Test3,3.1.1,3.2.1,3.1.2,right,1,1,3,1to2,1,1,0,0.787375415,0.212624585,0.812588905,0.187411095,0.812908497,0.187091503,0.841032609,0.158967391,0.846001134,0.153998866,0.839939024,0.160060976,1.337535849,1.216964129,1.168876439,0.185795988,0.17070498,0.173576239,-1.81130898,-1.139903701,-1.36492249,-1.021469598,-1.438199129,-0.999744748,-1.47560634,-1.193196044,-1.218971939,0.860465116,0.139534884,0.868421053,0.131578947,0.861111111,0.138888889,0.8125,0.1875,0.813953488,0.186046512,0.804878049,0.195121951,-2.119258149,-0.675500391,-1.729892875,-0.54740869,-1.63933155,-0.486212782,-1.39737927,-1.138650783,-1.062772166,-1.443757758,2.15,1.9,1.8,2.526315789,2.263157895,2.157894737,0.851041667,0.839534884,0.834146341
R_1DTDpphs00s9QQ0,1/13/16 14:34,1/13/16 14:36,1,1,"I very quickly identified which one seemed more similar, but then I counted the number of points on the upper or lower side to confirm that my choice was in fact more similar.",28,1,1,,5,Test4|Test1|Test3|Test2,1/1/02,2/2/02,3/1/01,4/1/02,X3.1.1,1,Test3,3.1.1,3.2.1,3.1.2,right,1,1,3,1to2,3,1,0,0.787375415,0.212624585,0.812588905,0.187411095,0.812908497,0.187091503,0.841032609,0.158967391,0.846001134,0.153998866,0.839939024,0.160060976,1.337535849,1.216964129,1.168876439,0.185795988,0.17070498,0.173576239,-1.81130898,-1.139903701,-1.36492249,-1.021469598,-1.438199129,-0.999744748,-1.47560634,-1.193196044,-1.218971939,0.860465116,0.139534884,0.868421053,0.131578947,0.861111111,0.138888889,0.8125,0.1875,0.813953488,0.186046512,0.804878049,0.195121951,-2.119258149,-0.675500391,-1.729892875,-0.54740869,-1.63933155,-0.486212782,-1.39737927,-1.138650783,-1.062772166,-1.443757758,2.15,1.9,1.8,2.526315789,2.263157895,2.157894737,0.851041667,0.839534884,0.834146341
